item,date,mean,median
Restaurant Meal,2012-09-01,11.356169,
Restaurant Meal,2012-10-01,11.380984,
Restaurant Meal,2012-11-01,11.380604,
Restaurant Meal,2012-12-01,11.347396,
Restaurant Meal,2013-01-01,11.303487,
Restaurant Meal,2013-02-01,11.404292,
Restaurant Meal,2013-03-01,11.51796,
Restaurant Meal,2013-04-01,11.556987,
Restaurant Meal,2013-05-01,11.52229,
Restaurant Meal,2013-06-01,11.571217,
Restaurant Meal,2013-07-01,11.571938,
Restaurant Meal,2013-08-01,11.622053,
Restaurant Meal,2013-09-01,11.632092,
Restaurant Meal,2013-10-01,11.657516,
Restaurant Meal,2013-11-01,11.61879,
Restaurant Meal,2013-12-01,11.603415,
Restaurant Meal,2014-01-01,11.637053,
Restaurant Meal,2014-02-01,11.792552,
Restaurant Meal,2014-03-01,11.801355,
Restaurant Meal,2014-04-01,11.876216,
Restaurant Meal,2014-05-01,11.865283,
Restaurant Meal,2014-06-01,11.878089,
Restaurant Meal,2014-07-01,11.890973,
Restaurant Meal,2014-08-01,11.933348,
Restaurant Meal,2014-09-01,11.943907,
Restaurant Meal,2014-10-01,12.026487,
Restaurant Meal,2014-11-01,12.06745,
Restaurant Meal,2014-12-01,12.121403,
Restaurant Meal,2015-01-01,12.088725,
Restaurant Meal,2015-02-01,12.152889,
Restaurant Meal,2015-03-01,12.169713,
Restaurant Meal,2015-04-01,12.139061,
Restaurant Meal,2015-05-01,12.197227,
Restaurant Meal,2015-06-01,12.229756,
Restaurant Meal,2015-07-01,12.223696,
Restaurant Meal,2015-08-01,12.224179,
Restaurant Meal,2015-09-01,12.282861,
Restaurant Meal,2015-10-01,12.349755,
Restaurant Meal,2015-11-01,12.370742,
Restaurant Meal,2015-12-01,12.4617,
Restaurant Meal,2016-01-01,12.482306,
Restaurant Meal,2016-02-01,12.680164,
Restaurant Meal,2016-03-01,12.742579,
Restaurant Meal,2016-04-01,12.79147,
Restaurant Meal,2016-05-01,12.771607,
Restaurant Meal,2016-06-01,12.752234,
Restaurant Meal,2016-07-01,12.753808,
Restaurant Meal,2016-08-01,12.707808,
Restaurant Meal,2016-09-01,12.810293,
Restaurant Meal,2016-10-01,12.803937,
Restaurant Meal,2016-11-01,12.726846,
Restaurant Meal,2016-12-01,12.750913,
Restaurant Meal,2017-01-01,12.724247,
Restaurant Meal,2017-02-01,12.716752,
Restaurant Meal,2017-03-01,12.742297,
Restaurant Meal,2017-04-01,12.772539,
Restaurant Meal,2017-05-01,12.828706,
Restaurant Meal,2017-06-01,12.848753,
Restaurant Meal,2017-07-01,12.920516,
Restaurant Meal,2017-08-01,12.807539,
Restaurant Meal,2017-09-01,12.870526,
Restaurant Meal,2017-10-01,12.864267,
Restaurant Meal,2017-11-01,12.909494,
Restaurant Meal,2017-12-01,12.902368,
Restaurant Meal,2018-01-01,12.903905,
Restaurant Meal,2018-02-01,12.867414,
Restaurant Meal,2018-03-01,12.788982,
Restaurant Meal,2018-04-01,12.778474,
Restaurant Meal,2018-05-01,12.883348,
Restaurant Meal,2018-06-01,12.823022,
Restaurant Meal,2018-07-01,12.846483,
Restaurant Meal,2018-08-01,12.940928,
Restaurant Meal,2018-09-01,12.864821,
Restaurant Meal,2018-10-01,12.841002,
Restaurant Meal,2018-11-01,12.913485,
Restaurant Meal,2018-12-01,12.923177,
Restaurant Meal,2019-01-01,12.864183,
Restaurant Meal,2019-02-01,12.949058,
Restaurant Meal,2019-03-01,12.945392,
Restaurant Meal,2019-04-01,12.976064,
Restaurant Meal,2019-05-01,12.952607,
Restaurant Meal,2019-06-01,12.995955,
Restaurant Meal,2019-07-01,13.097478,
Restaurant Meal,2019-08-01,13.119752,
Restaurant Meal,2019-09-01,13.100131,
Restaurant Meal,2019-10-01,13.122318,
Restaurant Meal,2019-11-01,13.194366,
Restaurant Meal,2019-12-01,13.155789,
Restaurant Meal,2020-01-01,13.13366,
Restaurant Meal,2020-02-01,13.102902,
Restaurant Meal,2020-03-01,13.059258,
Restaurant Meal,2020-07-01,13.220509,
Restaurant Meal,2020-08-01,11.386977,
Restaurant Meal,2020-09-01,12.857241,
Restaurant Meal,2020-10-01,12.982015,
Restaurant Meal,2020-12-01,13.186442,
Restaurant Meal,2021-05-01,13.24405,
Restaurant Meal,2021-06-01,12.95248,
Restaurant Meal,2021-07-01,13.317032,
Restaurant Meal,2021-08-01,13.298759,
Restaurant Meal,2021-09-01,13.219728,
