Date,Date_Fraction,P,D,E,CPI,Rate GS10,Price_real,Dividend_real,Earnings_real,PE_ratio,Date_iso
1950.02,1950.125,17.21,1.16,2.35333,23.5,2.340833333,237.7704306,16.02636255,32.51320671,7.313041519888838,1950-02-01
1950.03,1950.208333,17.35,1.17,2.37,23.6,2.361666667,238.6889492,16.09602712,32.60477288,7.320675105485233,1950-03-01
1950.04,1950.291667,17.84,1.18,2.42667,23.6,2.3825,245.4300203,16.2336,33.3843984,7.3516382532441575,1950-04-01
1950.05,1950.375,18.44,1.19,2.48333,23.7,2.403333333,252.6139949,16.3020962,34.01973493,7.425513322836675,1950-05-01
1950.06,1950.458333,18.74,1.2,2.54,23.8,2.424166667,255.6450958,16.37001681,34.64986891,7.377952755905511,1950-06-01
1950.07,1950.541667,17.38,1.24333,2.6,24.1,2.445,234.1410523,16.74997667,35.02685477,6.684615384615384,1950-07-01
1950.08,1950.625,18.43,1.28667,2.66,24.3,2.465833333,246.2430025,17.19118199,35.54022716,6.928571428571428,1950-08-01
1950.09,1950.708333,19.08,1.33,2.72,24.4,2.486666667,253.882859,17.69728525,36.19294426,7.01470588235294,1950-09-01
1950.1,1950.791667,19.87,1.37667,2.76,24.6,2.5075,262.2452293,18.16935781,36.42661463,7.199275362318842,1950-01-01
1950.11,1950.875,19.83,1.42333,2.8,24.7,2.528333333,260.6577231,18.70912542,36.80492308,7.082142857142857,1950-11-01
1950.12,1950.958333,19.75,1.47,2.84,25.0,2.549166667,256.49088,19.0907136,36.8827392,6.954225352112676,1950-12-01
1951.01,1951.041667,21.21,1.48667,2.83667,25.4,2.57,271.1139024,19.00315442,36.2593434,7.477076995209172,1951-01-01
1951.02,1951.125,22.0,1.50333,2.83333,25.7,2.579166667,277.9293385,18.99179602,35.79388785,7.764715017311785,1951-02-01
1951.03,1951.208333,21.63,1.52,2.83,25.8,2.588333333,272.1959442,19.12796279,35.61324651,7.643109540636042,1951-03-01
1951.04,1951.291667,21.92,1.53333,2.79333,25.8,2.5975,275.8453581,19.29570999,35.15178441,7.847264734206127,1951-04-01
1951.05,1951.375,21.93,1.54667,2.75667,25.9,2.606666667,274.9056741,19.38843406,34.55650819,7.955250356408275,1951-05-01
1951.06,1951.458333,21.55,1.56,2.72,25.9,2.615833333,270.1421467,19.55553359,34.0968278,7.922794117647059,1951-06-01
1951.07,1951.541667,21.93,1.54667,2.65,25.9,2.625,274.9056741,19.38843406,33.21933591,8.275471698113208,1951-07-01
1951.08,1951.625,22.89,1.53333,2.58,25.9,2.634166667,286.9398486,19.22120918,32.34184402,8.872093023255815,1951-08-01
1951.09,1951.708333,23.48,1.52,2.51,26.1,2.643333333,292.0804046,18.90810115,31.22324598,9.354581673306773,1951-09-01
1951.1,1951.791667,23.36,1.48333,2.48667,26.2,2.6525,289.4785466,18.38151595,30.8149665,9.394089284062622,1951-01-01
1951.11,1951.875,22.71,1.44667,2.46333,26.4,2.661666667,279.2917091,17.79141069,30.29448022,9.219227630889893,1951-11-01
1951.12,1951.958333,23.41,1.41,2.44,26.5,2.670833333,286.8140196,17.27500075,29.89432755,9.594262295081968,1951-12-01
1952.01,1952.041667,24.19,1.41333,2.42667,26.5,2.68,296.370403,17.31579916,29.73101141,9.968392900559202,1952-01-01
1952.02,1952.125,23.75,1.41667,2.41333,26.3,2.6925,293.1923954,17.48871035,29.79242121,9.841173813775985,1952-02-01
1952.03,1952.208333,23.81,1.42,2.4,26.3,2.705,293.933092,17.52981901,29.62786312,9.920833333333333,1952-03-01
1952.04,1952.291667,23.74,1.43,2.38,26.4,2.7175,291.9588364,17.5864,29.26967273,9.974789915966387,1952-04-01
1952.05,1952.375,23.73,1.44,2.36,26.4,2.73,291.8358545,17.70938182,29.02370909,10.055084745762713,1952-05-01
1952.06,1952.458333,24.38,1.45,2.34,26.5,2.7425,298.69824,17.7650717,28.66915019,10.418803418803419,1952-06-01
1952.07,1952.541667,25.08,1.45,2.34667,26.7,2.755,304.9728,17.632,28.5355072,10.687484818913608,1952-07-01
1952.08,1952.625,25.18,1.45,2.35333,26.7,2.7675,306.1888,17.632,28.6164928,10.699731869308597,1952-08-01
1952.09,1952.708333,24.78,1.45,2.36,26.7,2.78,301.3248,17.632,28.6976,10.500000000000002,1952-09-01
1952.1,1952.791667,24.26,1.43667,2.37333,26.7,2.7925,295.0016,17.4699072,28.8596928,10.221924468995041,1952-01-01
1952.11,1952.875,25.03,1.42333,2.38667,26.7,2.805,304.3648,17.3076928,29.0219072,10.487415520369385,1952-11-01
1952.12,1952.958333,26.04,1.41,2.4,26.7,2.8175,316.6464,17.1456,29.184,10.85,1952-12-01
1953.01,1953.041667,26.18,1.41,2.41,26.6,2.83,319.5456,17.21005714,29.41577143,10.863070539419086,1953-01-01
1953.02,1953.125,25.86,1.41,2.42,26.5,2.800833333,316.8308649,17.27500075,29.64929208,10.685950413223141,1953-02-01
1953.03,1953.208333,25.99,1.41,2.43,26.6,2.771666667,317.2265143,17.21005714,29.65988571,10.695473251028805,1953-03-01
1953.04,1953.291667,24.71,1.41333,2.45667,26.6,2.83,301.6032,17.25070217,29.98541211,10.058330992766631,1953-04-01
1953.05,1953.375,24.84,1.41667,2.48333,26.7,3.05,302.0544,17.2267072,30.1972928,10.002697990198644,1953-05-01
1953.06,1953.458333,23.95,1.42,2.51,26.8,3.11,290.1453134,17.20277015,30.40771343,9.54183266932271,1953-06-01
1953.07,1953.541667,24.29,1.42,2.52333,26.8,2.93,294.2642866,17.20277015,30.56920141,9.626168594674496,1953-07-01
1953.08,1953.625,24.39,1.42,2.53667,26.9,2.95,294.3773264,17.13881933,30.6165696,9.614967654444607,1953-08-01
1953.09,1953.708333,23.27,1.42,2.55,26.9,2.87,280.8593844,17.13881933,30.77745725,9.125490196078433,1953-09-01
1953.1,1953.791667,23.97,1.43,2.53667,27.0,2.66,288.2365867,17.19559111,30.5031749,9.449396255721084,1953-01-01
1953.11,1953.875,24.5,1.44,2.52333,26.9,2.68,295.7049814,17.38021115,30.45556126,9.709391954282633,1953-11-01
1953.12,1953.958333,24.83,1.45,2.51,26.9,2.59,299.6879465,17.50090706,30.29467361,9.892430278884463,1953-12-01
1954.01,1954.041667,25.46,1.45667,2.52333,26.9,2.48,307.2917888,17.58141124,30.45556126,10.089841598205545,1954-01-01
1954.02,1954.125,26.02,1.46333,2.53667,26.9,2.47,314.0507599,17.66179471,30.6165696,10.25754236853828,1954-02-01
1954.03,1954.208333,26.57,1.47,2.55,26.9,2.37,320.6890349,17.74229888,30.77745725,10.419607843137255,1954-03-01
1954.04,1954.291667,27.63,1.46333,2.57333,26.8,2.29,334.7271403,17.72769693,31.17493275,10.73706054023386,1954-04-01
1954.05,1954.375,28.73,1.45667,2.59667,26.9,2.37,346.7593517,17.58141124,31.34074506,11.064170649331643,1954-05-01
1954.06,1954.458333,28.96,1.45,2.62,26.9,2.38,349.5353576,17.50090706,31.62232862,11.053435114503817,1954-06-01
1954.07,1954.541667,30.13,1.45667,2.62333,26.9,2.3,363.6567792,17.58141124,31.66252036,11.48540214155291,1954-07-01
1954.08,1954.625,30.73,1.46333,2.62667,26.9,2.36,370.8985338,17.66179471,31.7028328,11.69922373194958,1954-08-01
1954.09,1954.708333,31.45,1.47,2.63,26.8,2.38,381.0050149,17.80850149,31.86146866,11.958174904942966,1954-09-01
1954.1,1954.791667,32.18,1.49333,2.67667,26.8,2.43,389.8486925,18.09113574,32.42685829,12.02240096836741,1954-01-01
1954.11,1954.875,33.44,1.51667,2.72333,26.8,2.48,405.1131224,18.37389113,32.99212678,12.279084796921417,1954-11-01
1954.12,1954.958333,34.97,1.54,2.77,26.7,2.51,425.2352,18.7264,33.6832,12.624548736462094,1954-12-01
1955.01,1955.041667,35.6,1.54667,2.83333,26.7,2.61,432.896,18.8075072,34.4532928,12.564720664377251,1955-01-01
1955.02,1955.125,36.79,1.55333,2.89667,26.7,2.65,447.3664,18.8884928,35.2235072,12.700790908180773,1955-02-01
1955.03,1955.208333,36.5,1.56,2.96,26.7,2.68,443.84,18.9696,35.9936,12.33108108108108,1955-03-01
1955.04,1955.291667,37.76,1.56333,3.04667,26.7,2.75,459.1616,19.0100928,37.0475072,12.393859525317804,1955-04-01
1955.05,1955.375,37.6,1.56667,3.13333,26.7,2.76,457.216,19.0507072,38.1012928,12.000012765971029,1955-05-01
1955.06,1955.458333,39.78,1.57,3.22,26.7,2.78,483.7248,19.0912,39.1552,12.354037267080745,1955-06-01
1955.07,1955.541667,42.69,1.58667,3.29333,26.8,2.9,517.1734209,19.22191501,39.8974641,12.96256372729122,1955-07-01
1955.08,1955.625,42.43,1.60333,3.36667,26.8,2.97,514.0236179,19.42374469,40.78595083,12.602957818853644,1955-08-01
1955.09,1955.708333,44.34,1.62,3.44,26.9,2.97,535.1656684,19.55273755,41.51939331,12.889534883720932,1955-09-01
1955.1,1955.791667,42.11,1.62667,3.5,26.9,2.88,508.2504803,19.63324172,42.24356877,12.031428571428572,1955-01-01
1955.11,1955.875,44.95,1.63333,3.56,26.9,2.89,542.528119,19.7136252,42.96774424,12.626404494382022,1955-11-01
1955.12,1955.958333,45.37,1.64,3.62,26.8,2.96,549.6406209,19.86798806,43.85494925,12.533149171270717,1955-12-01
1956.01,1956.041667,44.15,1.67,3.64333,26.8,2.9,534.8607761,20.23142687,44.1375835,12.118034874688814,1956-01-01
1956.02,1956.125,44.43,1.7,3.66667,26.8,2.84,538.2528716,20.59486567,44.42033889,12.117261711580262,1956-02-01
1956.03,1956.208333,47.49,1.73,3.69,26.8,2.96,575.3236299,20.95830448,44.70297313,12.869918699186993,1956-03-01
1956.04,1956.291667,48.05,1.75333,3.66,26.9,3.18,579.9438513,21.16197612,44.17470335,13.128415300546447,1956-04-01
1956.05,1956.375,46.54,1.77667,3.63,27.0,3.07,559.6383289,21.36425934,43.65034667,12.820936639118457,1956-05-01
1956.06,1956.458333,46.27,1.8,3.6,27.2,3.0,552.3004941,21.48564706,42.97129412,12.852777777777778,1956-06-01
1956.07,1956.541667,48.78,1.81333,3.55333,27.4,3.11,578.0109547,21.48676926,42.1046262,13.727967849876032,1956-07-01
1956.08,1956.625,48.49,1.82667,3.50667,27.3,3.33,576.6793143,21.72412462,41.70394001,13.82793362363724,1956-08-01
1956.09,1956.708333,46.84,1.84,3.46,27.4,3.38,555.0232292,21.80279124,40.99872701,13.537572254335261,1956-09-01
1956.1,1956.791667,46.24,1.80667,3.44333,27.5,3.34,545.9212102,21.3300059,40.65283046,13.428861015354324,1956-01-01
1956.11,1956.875,45.76,1.77333,3.42667,27.5,3.49,540.254208,20.93638537,40.45613826,13.354072612769832,1956-11-01
1956.12,1956.958333,46.44,1.74,3.41,27.6,3.59,546.2959304,20.46845217,40.11346087,13.618768328445746,1956-12-01
1957.01,1957.041667,45.43,1.73667,3.40667,27.6,3.46,534.4148174,20.42927979,40.07428849,13.335603389820557,1957-01-01
1957.02,1957.125,43.47,1.73333,3.40333,27.7,3.34,509.5123408,20.3163797,39.89046779,12.772784302433205,1957-02-01
1957.03,1957.208333,44.03,1.73,3.4,27.8,3.41,514.219718,20.20440863,39.70808633,12.950000000000001,1957-03-01
1957.04,1957.291667,45.05,1.73,3.40667,27.9,3.48,524.2463656,20.1319914,39.64338216,13.224057510706935,1957-04-01
1957.05,1957.375,46.78,1.73,3.41333,28.0,3.6,542.4341486,20.06009143,39.57902421,13.705091508878427,1957-05-01
1957.06,1957.458333,47.55,1.73,3.42,28.1,3.8,549.400484,19.9887032,39.51523986,13.903508771929824,1957-06-01
1957.07,1957.541667,48.51,1.74,3.43667,28.3,3.93,556.5314035,19.96216537,39.42722693,14.115408229477953,1957-07-01
1957.08,1957.625,45.84,1.75,3.45333,28.3,3.93,525.8998049,20.07689046,39.61835893,13.274144087011669,1957-08-01
1957.09,1957.708333,43.98,1.76,3.47,28.3,3.92,504.5609385,20.19161555,39.80960565,12.674351585014408,1957-09-01
1957.1,1957.791667,41.24,1.77,3.43667,28.3,3.97,473.1262643,20.30634064,39.42722693,11.999988360826032,1957-01-01
1957.11,1957.875,40.35,1.78,3.40333,28.4,3.72,461.2857465,20.34916056,38.90725203,11.85603511854566,1957-11-01
1957.12,1957.958333,40.33,1.79,3.37,28.4,3.21,461.0571042,20.46348169,38.52621972,11.967359050445102,1957-12-01
1958.01,1958.041667,41.12,1.78333,3.29333,28.6,3.09,466.8011413,20.24466146,37.38643489,12.485842597006677,1958-01-01
1958.02,1958.125,41.26,1.77667,3.21667,28.6,3.05,468.3904448,20.16905602,36.5161777,12.826929713026203,1958-02-01
1958.03,1958.208333,42.11,1.77,3.14,28.8,2.98,474.7200667,19.9538,35.39826667,13.410828025477706,1958-03-01
1958.04,1958.291667,42.34,1.75667,3.07,28.9,2.88,475.6613315,19.73500215,34.48937855,13.791530944625409,1958-04-01
1958.05,1958.375,43.7,1.74333,3.0,28.9,2.92,490.9400138,19.58513625,33.70297578,14.566666666666668,1958-05-01
1958.06,1958.458333,44.75,1.73,2.93,28.9,2.97,502.7360554,19.4353827,32.91657301,15.273037542662115,1958-06-01
1958.07,1958.541667,45.98,1.73,2.91333,29.0,3.2,514.7730538,19.36836414,32.61643716,15.782626753577519,1958-07-01
1958.08,1958.625,47.7,1.73,2.89667,28.9,3.54,535.8773149,19.4353827,32.54213295,16.467184732813887,1958-08-01
1958.09,1958.708333,48.96,1.73,2.88,28.9,3.76,550.0325647,19.4353827,32.35485675,17.0,1958-09-01
1958.1,1958.791667,50.95,1.73667,2.88333,28.9,3.8,572.388872,19.51031565,32.39226705,17.670540659584578,1958-01-01
1958.11,1958.875,52.5,1.74333,2.88667,29.0,3.74,587.7682759,19.5176013,32.31796284,18.18704597338802,1958-11-01
1958.12,1958.958333,53.49,1.75,2.89,28.9,3.86,600.9240581,19.6600692,32.4672,18.508650519031143,1958-12-01
1959.01,1959.041667,55.62,1.75667,2.96333,29.0,4.02,622.6985048,19.66695042,33.17621647,18.76942493748587,1959-01-01
1959.02,1959.125,54.77,1.76333,3.03667,28.9,3.96,615.3039945,19.80982276,34.11493849,18.036204131499307,1959-02-01
1959.03,1959.208333,56.16,1.77,3.11,28.9,3.99,630.9197066,19.88475571,34.93875156,18.057877813504824,1959-03-01
1959.04,1959.291667,57.1,1.77667,3.20667,29.0,4.12,639.2679724,19.89086215,35.90055042,17.806634296637945,1959-04-01
1959.05,1959.375,57.96,1.78333,3.30333,29.0,4.31,648.8961766,19.96542475,36.98271578,17.545930924249166,1959-05-01
1959.06,1959.458333,57.46,1.79,3.4,29.1,4.34,641.0877361,19.97123299,37.93418557,16.900000000000002,1959-06-01
1959.07,1959.541667,59.74,1.79667,3.41,29.2,4.4,664.2433315,19.97700145,37.91546301,17.519061583577713,1959-07-01
1959.08,1959.625,59.4,1.80333,3.42,29.2,4.43,660.4629041,20.05105335,38.02665205,17.36842105263158,1959-08-01
1959.09,1959.708333,57.05,1.81,3.43,29.3,4.68,632.1685188,20.05652969,38.00767782,16.632653061224488,1959-09-01
1959.1,1959.791667,57.0,1.81667,3.41667,29.4,4.53,629.4661224,20.06196878,37.73119327,16.682910553257997,1959-01-01
1959.11,1959.875,57.23,1.82333,3.40333,29.4,4.53,632.0060735,20.13551693,37.58387611,16.815883267270586,1959-11-01
1959.12,1959.958333,59.06,1.83,3.39,29.4,4.69,652.215249,20.20917551,37.43666939,17.421828908554573,1959-12-01
1960.01,1960.041667,58.03,1.86667,3.39,29.3,4.72,643.0278553,20.68448745,37.56443959,17.117994100294986,1960-01-01
1960.02,1960.125,55.78,1.90333,3.39,29.4,4.49,615.9933388,21.01897816,37.43666939,16.454277286135692,1960-02-01
1960.03,1960.208333,55.02,1.94,3.39,29.4,4.25,607.6004571,21.42393469,37.43666939,16.23008849557522,1960-03-01
1960.04,1960.291667,55.73,1.94333,3.34667,29.5,4.28,613.3549342,21.3879606,36.83288279,16.652373852217277,1960-04-01
1960.05,1960.375,55.22,1.94667,3.30333,29.5,4.35,607.7419607,21.42472008,36.35589009,16.71646490057003,1960-05-01
1960.06,1960.458333,57.26,1.95,3.26,29.6,4.15,628.0648216,21.38886486,35.75779459,17.564417177914113,1960-06-01
1960.07,1960.541667,55.84,1.95,3.26333,29.6,3.9,612.4893405,21.38886486,35.79432019,17.111355578504167,1960-07-01
1960.08,1960.625,56.51,1.95,3.26667,29.6,3.8,619.8383351,21.38886486,35.83095548,17.298961939834754,1960-08-01
1960.09,1960.708333,54.81,1.95,3.27,29.6,3.8,601.1916324,21.38886486,35.86748108,16.761467889908257,1960-09-01
1960.1,1960.791667,53.73,1.95,3.27,29.8,3.89,585.390153,21.24531544,35.62675973,16.431192660550458,1960-01-01
1960.11,1960.875,55.47,1.95,3.27,29.8,3.93,604.3475114,21.24531544,35.62675973,16.96330275229358,1960-11-01
1960.12,1960.958333,56.8,1.95,3.27,29.8,3.84,618.837906,21.24531544,35.62675973,17.370030581039753,1960-12-01
1961.01,1961.041667,59.72,1.94667,3.21,29.8,3.84,650.651404,21.20903497,34.97305772,18.60436137071651,1961-01-01
1961.02,1961.125,62.17,1.94333,3.15,29.8,3.78,677.3442362,21.17264556,34.3193557,19.736507936507937,1961-02-01
1961.03,1961.208333,64.12,1.94,3.09,29.8,3.74,698.5895517,21.1363651,33.66565369,20.750809061488674,1961-03-01
1961.04,1961.291667,65.83,1.94,3.07,29.8,3.78,717.2200591,21.1363651,33.44775302,21.44299674267101,1961-04-01
1961.05,1961.375,66.5,1.94,3.05,29.8,3.71,724.5197315,21.1363651,33.22985235,21.803278688524593,1961-05-01
1961.06,1961.458333,65.62,1.94,3.03,29.8,3.88,714.932102,21.1363651,33.01195168,21.65676567656766,1961-06-01
1961.07,1961.541667,65.44,1.94667,3.03667,30.0,3.92,708.217856,21.06764141,32.86405741,21.54992146002035,1961-07-01
1961.08,1961.625,67.79,1.95333,3.04333,29.9,4.04,736.1041766,21.21041999,33.04628889,22.274942250758215,1961-08-01
1961.09,1961.708333,67.26,1.96,3.05,30.0,3.98,727.914624,21.211904,33.00832,22.052459016393446,1961-09-01
1961.1,1961.791667,68.0,1.98,3.09667,30.0,3.92,735.9232,21.428352,33.51340141,21.959072164615538,1961-01-01
1961.11,1961.875,71.08,2.0,3.14333,30.0,3.94,769.256192,21.6448,34.01837459,22.61296141353278,1961-11-01
1961.12,1961.958333,71.74,2.02,3.19,30.0,4.06,776.398976,21.861248,34.523456,22.489028213166144,1961-12-01
1962.01,1962.041667,69.07,2.02667,3.25,30.0,4.08,747.503168,21.93343341,35.1728,21.25230769230769,1962-01-01
1962.02,1962.125,70.22,2.03333,3.31,30.1,4.04,757.4241807,21.93240258,35.70313355,21.214501510574017,1962-02-01
1962.03,1962.208333,70.29,2.04,3.37,30.1,3.93,758.1792319,22.00434817,36.35032027,20.857566765578635,1962-03-01
1962.04,1962.291667,68.05,2.04667,3.40333,30.2,3.84,731.5870728,22.00319345,36.58827675,19.995122424213932,1962-04-01
1962.05,1962.375,62.99,2.05333,3.43667,30.2,3.87,677.1883868,22.0747933,36.94670603,18.328789205830063,1962-05-01
1962.06,1962.458333,55.63,2.06,3.47,30.2,3.91,598.0630252,22.14650066,37.30502781,16.03170028818444,1962-06-01
1962.07,1962.541667,56.97,2.06667,3.49,30.3,4.01,610.4476515,22.1448806,37.39621386,16.32378223495702,1962-07-01
1962.08,1962.625,58.52,2.07333,3.51,30.3,3.98,627.0562851,22.21624415,37.61051881,16.672364672364676,1962-08-01
1962.09,1962.708333,58.0,2.08,3.53,30.4,3.98,619.44,22.2144,37.7004,16.430594900849858,1962-09-01
1962.1,1962.791667,56.17,2.09667,3.57667,30.4,3.93,599.8956,22.3924356,38.1988356,15.704551999485556,1962-01-01
1962.11,1962.875,60.04,2.11333,3.62333,30.4,3.92,641.2272,22.5703644,38.6971644,16.570392429063872,1962-11-01
1962.12,1962.958333,62.64,2.13,3.67,30.4,3.86,668.9952,22.7484,39.1956,17.068119891008173,1962-12-01
1963.01,1963.041667,65.06,2.13667,3.68333,30.4,3.83,694.8408,22.8196356,39.3379644,17.66336440123475,1963-01-01
1963.02,1963.125,65.92,2.14333,3.69667,30.4,3.92,704.0256,22.8907644,39.4804356,17.832265254945668,1963-02-01
1963.03,1963.208333,65.67,2.15,3.71,30.5,3.93,699.0560734,22.88671475,39.49288918,17.70080862533693,1963-03-01
1963.04,1963.291667,68.76,2.16667,3.75333,30.5,3.97,731.9490728,23.06416663,39.95413632,18.319732077914814,1963-04-01
1963.05,1963.375,70.14,2.18333,3.79667,30.5,3.93,746.6391502,23.24151206,40.41548991,18.474083868231897,1963-05-01
1963.06,1963.458333,70.11,2.2,3.84,30.6,3.99,743.8808471,23.34243137,40.74315294,18.2578125,1963-06-01
1963.07,1963.541667,69.07,2.20333,3.88,30.7,4.02,730.4591218,23.30161426,41.0334645,17.801546391752577,1963-07-01
1963.08,1963.625,70.98,2.20667,3.92,30.7,4.0,750.658585,23.33693688,41.4564899,18.107142857142858,1963-08-01
1963.09,1963.708333,72.85,2.21,3.96,30.7,4.08,770.4350228,23.37215375,41.87951531,18.396464646464644,1963-09-01
1963.1,1963.791667,73.03,2.23333,3.98,30.8,4.11,769.8310442,23.54219863,41.95436883,18.349246231155778,1963-01-01
1963.11,1963.875,72.62,2.25667,4.0,30.8,4.12,765.5091117,23.78823254,42.16519481,18.155,1963-11-01
1963.12,1963.958333,74.17,2.28,4.02,30.9,4.13,779.3178718,23.95638058,42.23888155,18.450248756218908,1963-12-01
1964.01,1964.041667,76.45,2.29667,4.07333,30.9,4.17,803.2742524,24.13153535,42.7992297,18.76842779740409,1964-01-01
1964.02,1964.125,77.39,2.31333,4.12667,30.9,4.15,813.1510058,24.30658504,43.35968292,18.753619746672257,1964-02-01
1964.03,1964.208333,78.8,2.33,4.18,30.9,4.22,827.9661359,24.48173981,43.92003107,18.851674641148325,1964-03-01
1964.04,1964.291667,79.94,2.34667,4.23,30.9,4.23,839.9443262,24.65689457,44.44539029,18.8983451536643,1964-04-01
1964.05,1964.375,80.72,2.36333,4.28,30.9,4.2,848.1399301,24.83194426,44.97074951,18.859813084112147,1964-05-01
1964.06,1964.458333,80.24,2.38,4.33,31.0,4.17,840.3768155,24.92643097,45.3493471,18.531177829099306,1964-06-01
1964.07,1964.541667,83.22,2.4,4.37667,31.1,4.19,868.7846894,25.05507395,45.69074605,19.014456196149126,1964-07-01
1964.08,1964.625,82.0,2.42,4.42333,31.0,4.19,858.8098065,25.34536258,46.32681928,18.538069734792565,1964-08-01
1964.09,1964.708333,83.41,2.44,4.47,31.1,4.2,870.7682161,25.47265852,46.66507524,18.659955257270695,1964-09-01
1964.1,1964.791667,84.85,2.46,4.49667,31.1,4.19,885.8012605,25.6814508,46.94349975,18.86951899961527,1964-01-01
1964.11,1964.875,85.44,2.48,4.52333,31.2,4.15,889.1017846,25.80726154,47.07046788,18.8887390484444,1964-11-01
1964.12,1964.958333,83.96,2.5,4.55,31.2,4.18,873.7006769,26.01538462,47.348,18.45274725274725,1964-12-01
1965.01,1965.041667,86.12,2.51667,4.59333,31.2,4.19,896.1779692,26.1888552,47.79889865,18.74892507178888,1965-01-01
1965.02,1965.125,86.75,2.53333,4.63667,31.2,4.21,902.7338462,26.36222172,48.24990135,18.709548016140896,1965-02-01
1965.03,1965.208333,86.83,2.55,4.68,31.3,4.21,900.679545,26.45091374,48.54520639,18.553418803418804,1965-03-01
1965.04,1965.291667,87.97,2.57,4.73333,31.4,4.2,909.5985936,26.57347261,48.94202923,18.5852243557918,1965-04-01
1965.05,1965.375,89.28,2.59,4.78667,31.4,4.21,923.1438268,26.78027006,49.49355803,18.651797596241227,1965-05-01
1965.06,1965.458333,85.04,2.61,4.84,31.6,4.21,873.7375595,26.81626329,49.72824304,17.5702479338843,1965-06-01
1965.07,1965.541667,84.91,2.62667,4.88667,31.6,4.2,872.4018835,26.98753805,50.2077507,17.375840807748425,1965-07-01
1965.08,1965.625,86.49,2.64333,4.93333,31.6,4.25,888.6354835,27.15871006,50.68715563,17.531768602546354,1965-08-01
1965.09,1965.708333,89.38,2.66,4.98,31.6,4.29,918.3285873,27.32998481,51.16666329,17.947791164658632,1965-09-01
1965.1,1965.791667,91.39,2.68,5.05,31.7,4.35,936.0181098,27.44861073,51.72219558,18.097029702970296,1965-01-01
1965.11,1965.875,92.15,2.7,5.12,31.7,4.45,943.8020442,27.6534511,52.43913691,17.998046875,1965-11-01
1965.12,1965.958333,91.73,2.72,5.19,31.8,4.62,936.5459925,27.77068679,52.98892075,17.674373795761078,1965-12-01
1966.01,1966.041667,93.32,2.74,5.24,31.8,4.61,952.7795925,27.97488302,53.49941132,17.80916030534351,1966-01-01
1966.02,1966.125,92.69,2.76,5.29,32.0,4.83,940.43274,28.00296,53.67234,17.52173913043478,1966-02-01
1966.03,1966.208333,88.88,2.78,5.34,32.1,4.87,898.9672075,28.11801121,54.01085607,16.644194756554306,1966-03-01
1966.04,1966.291667,91.6,2.79667,5.38,32.3,4.75,920.7416471,28.1114688,54.07849412,17.02602230483271,1966-04-01
1966.05,1966.375,86.78,2.81333,5.42,32.3,4.78,872.2921412,28.2789312,54.48056471,16.01107011070111,1966-05-01
1966.06,1966.458333,86.06,2.83,5.46,32.4,4.81,862.3849481,28.3586963,54.71324444,15.761904761904763,1966-06-01
1966.07,1966.541667,85.84,2.85,5.47667,32.5,5.02,857.5336763,28.47123692,54.71142776,15.67375795875961,1966-07-01
1966.08,1966.625,80.65,2.87,5.49333,32.7,5.22,800.7583119,28.49567706,54.54221522,14.681440947476304,1966-08-01
1966.09,1966.708333,77.81,2.89,5.51,32.7,5.18,772.5604991,28.69425321,54.70772844,14.121597096188749,1966-09-01
1966.1,1966.791667,77.13,2.88333,5.52333,32.9,5.01,761.1535368,28.4539975,54.5067051,13.964401909717507,1966-01-01
1966.11,1966.875,80.99,2.87667,5.53667,32.9,5.16,799.2457532,28.38827362,54.63835022,14.627926172229877,1966-11-01
1966.12,1966.958333,81.33,2.87,5.55,32.9,4.84,802.6010261,28.32245106,54.76989666,14.654054054054054,1966-12-01
1967.01,1967.041667,84.45,2.88,5.51667,32.9,4.58,833.3905897,28.42113556,54.44098122,15.30814785006172,1967-01-01
1967.02,1967.125,87.36,2.89,5.48333,32.9,4.63,862.1077787,28.51982006,54.11196711,15.931924578677556,1967-02-01
1967.03,1967.208333,89.42,2.9,5.45,33.0,4.54,879.7627345,28.53178182,53.62007273,16.407339449541283,1967-03-01
1967.04,1967.291667,90.96,2.9,5.41,33.1,4.59,892.2104266,28.44558308,53.06572568,16.813308687615525,1967-04-01
1967.05,1967.375,92.59,2.9,5.37,33.2,4.85,905.4632675,28.35990361,52.51471807,17.242085661080075,1967-05-01
1967.06,1967.458333,91.43,2.9,5.33,33.3,5.02,891.4342631,28.27473874,51.96701982,17.153846153846153,1967-06-01
1967.07,1967.541667,93.01,2.90667,5.32,33.4,5.16,904.1240335,28.25492103,51.71422275,17.48308270676692,1967-07-01
1967.08,1967.625,94.49,2.91333,5.31,33.5,5.28,915.768874,28.23512471,51.46293493,17.794726930320152,1967-08-01
1967.09,1967.708333,95.81,2.92,5.3,33.6,5.3,925.7983429,28.21554286,51.21314286,18.077358490566038,1967-09-01
1967.1,1967.791667,95.66,2.92,5.31,33.7,5.48,921.6060392,28.13181721,51.15751691,18.015065913371,1967-01-01
1967.11,1967.875,92.66,2.92,5.32,33.8,5.75,890.0623527,28.04858698,51.10222012,17.417293233082706,1967-11-01
1967.12,1967.958333,95.3,2.92,5.33,33.9,5.7,912.7209912,27.96584779,51.04724956,17.879924953095685,1967-12-01
1968.01,1968.041667,95.04,2.93,5.36667,34.1,5.53,904.8922839,27.89703695,51.09699361,17.709305770617537,1968-01-01
