date,value,Series,Order,Source
2019-06-26,267937.0,5-10 years,5,
2019-07-03,266427.0,5-10 years,5,
2019-07-10,266454.0,5-10 years,5,
2019-07-17,266685.0,5-10 years,5,
2019-07-24,266716.0,5-10 years,5,
2019-07-31,265728.0,5-10 years,5,
2019-08-07,265731.0,5-10 years,5,
2019-08-14,265734.0,5-10 years,5,
2019-08-21,289608.0,5-10 years,5,
2019-08-28,291712.0,5-10 years,5,
2019-09-04,295006.0,5-10 years,5,
2019-09-11,297554.0,5-10 years,5,
2019-09-18,297580.0,5-10 years,5,
2019-09-25,297606.0,5-10 years,5,
2019-10-02,302345.0,5-10 years,5,
2019-10-09,302408.0,5-10 years,5,
2019-10-16,302407.0,5-10 years,5,
2019-10-23,302406.0,5-10 years,5,
2019-10-30,302405.0,5-10 years,5,
2019-11-06,308578.0,5-10 years,5,
2019-11-13,310038.0,5-10 years,5,
2019-11-20,317309.0,5-10 years,5,
2019-11-27,317323.0,5-10 years,5,
2019-12-04,322057.0,5-10 years,5,
2019-12-11,322136.0,5-10 years,5,
2019-12-18,322172.0,5-10 years,5,
2019-12-25,322208.0,5-10 years,5,
2020-01-01,321591.0,5-10 years,5,
2020-01-08,324301.0,5-10 years,5,
2020-01-15,315612.0,5-10 years,5,
2020-01-22,315605.0,5-10 years,5,
2020-01-29,315598.0,5-10 years,5,
2020-02-05,319329.0,5-10 years,5,
2020-02-12,319315.0,5-10 years,5,
2020-02-19,325396.0,5-10 years,5,
2020-02-26,325382.0,5-10 years,5,
2020-03-04,326323.0,5-10 years,5,
2020-03-11,327906.0,5-10 years,5,
2020-03-18,357666.0,5-10 years,5,
2020-03-25,436318.0,5-10 years,5,
2020-04-01,509228.0,5-10 years,5,
2020-04-08,576918.0,5-10 years,5,
2020-04-15,621255.0,5-10 years,5,
2020-04-22,659309.0,5-10 years,5,
2020-04-29,665596.0,5-10 years,5,
2020-05-06,675810.0,5-10 years,5,
2020-05-13,686628.0,5-10 years,5,
2020-05-20,711258.0,5-10 years,5,
2020-05-27,719915.0,5-10 years,5,
2020-06-03,719393.0,5-10 years,5,
2020-06-10,725316.0,5-10 years,5,
2020-06-17,729159.0,5-10 years,5,
2020-06-24,735883.0,5-10 years,5,
2020-07-01,732150.0,5-10 years,5,
2020-07-08,735426.0,5-10 years,5,
2020-07-15,738129.0,5-10 years,5,
2020-07-22,745867.0,5-10 years,5,
2020-07-29,746156.0,5-10 years,5,
2020-08-05,745463.0,5-10 years,5,
2020-08-12,754625.0,5-10 years,5,
2020-08-19,762621.0,5-10 years,5,
2020-08-26,771901.0,5-10 years,5,
2020-09-02,766933.0,5-10 years,5,
2020-09-09,770951.0,5-10 years,5,
2020-09-16,778237.0,5-10 years,5,
2020-09-23,787290.0,5-10 years,5,
2020-09-30,788868.0,5-10 years,5,
2020-10-07,797112.0,5-10 years,5,
2020-10-14,797937.0,5-10 years,5,
2020-10-21,805291.0,5-10 years,5,
2020-10-28,809323.0,5-10 years,5,
2020-11-04,812404.0,5-10 years,5,
2020-11-11,812450.0,5-10 years,5,
2020-11-18,824797.0,5-10 years,5,
2020-11-25,826697.0,5-10 years,5,
2020-12-02,829664.0,5-10 years,5,
2020-12-09,830650.0,5-10 years,5,
2020-12-16,832286.0,5-10 years,5,
2020-12-23,833243.0,5-10 years,5,
2020-12-30,827914.0,5-10 years,5,
2021-01-06,836876.0,5-10 years,5,
2021-01-13,843174.0,5-10 years,5,
2021-01-20,826150.0,5-10 years,5,
2021-01-27,834222.0,5-10 years,5,
2021-02-03,836802.0,5-10 years,5,
2021-02-10,845658.0,5-10 years,5,
2021-02-17,851747.0,5-10 years,5,
2021-02-24,858715.0,5-10 years,5,
2021-03-03,866624.0,5-10 years,5,
2021-03-10,870902.0,5-10 years,5,
2021-03-17,877115.0,5-10 years,5,
2021-03-24,878599.0,5-10 years,5,
2021-03-31,889019.0,5-10 years,5,
2021-04-07,889186.0,5-10 years,5,
2021-04-14,894208.0,5-10 years,5,
2021-04-21,900697.0,5-10 years,5,
2021-04-28,906047.0,5-10 years,5,
2021-05-05,906238.0,5-10 years,5,
2021-05-12,910943.0,5-10 years,5,
2021-05-19,918938.0,5-10 years,5,
2021-05-26,926562.0,5-10 years,5,
2021-06-02,928755.0,5-10 years,5,
2021-06-09,933934.0,5-10 years,5,
2021-06-16,943249.0,5-10 years,5,
2021-06-23,947593.0,5-10 years,5,
2021-06-30,950972.0,5-10 years,5,
2021-07-07,954433.0,5-10 years,5,
2021-07-14,948634.0,5-10 years,5,
2021-07-21,959414.0,5-10 years,5,
2021-07-28,962161.0,5-10 years,5,
2021-08-04,960016.0,5-10 years,5,
2021-08-11,967987.0,5-10 years,5,
2021-08-18,973108.0,5-10 years,5,
2021-08-25,981487.0,5-10 years,5,
2021-09-01,978139.0,5-10 years,5,
2021-09-08,981498.0,5-10 years,5,
2021-09-15,990494.0,5-10 years,5,
2021-09-22,994988.0,5-10 years,5,
2021-09-29,981756.0,5-10 years,5,
2021-10-06,994263.0,5-10 years,5,
2021-10-13,995154.0,5-10 years,5,
2021-10-20,1001502.0,5-10 years,5,
2021-10-27,1006665.0,5-10 years,5,
2021-11-03,1001373.0,5-10 years,5,
2021-11-10,1005551.0,5-10 years,5,
2021-11-17,1008848.0,5-10 years,5,
2021-11-24,1009204.0,5-10 years,5,
2021-12-01,1006138.0,5-10 years,5,
2021-12-08,1009697.0,5-10 years,5,
2021-12-15,1018090.0,5-10 years,5,
2021-12-22,1023231.0,5-10 years,5,
2021-12-29,1023519.0,5-10 years,5,
2022-01-05,1019378.0,5-10 years,5,
2022-01-12,1027296.0,5-10 years,5,
2022-01-19,1012038.0,5-10 years,5,
2022-01-26,1014477.0,5-10 years,5,
2022-02-02,1011998.0,5-10 years,5,
2022-02-09,1012104.0,5-10 years,5,
2022-02-16,991620.0,5-10 years,5,
2022-02-23,1014389.0,5-10 years,5,
2022-03-02,999949.0,5-10 years,5,
2022-03-09,1001812.0,5-10 years,5,
2022-03-16,1007789.0,5-10 years,5,
2022-03-23,1008054.0,5-10 years,5,
2022-03-30,994559.0,5-10 years,5,
2022-04-06,1006251.0,5-10 years,5,
2022-04-13,1006555.0,5-10 years,5,
2022-04-20,1016826.0,5-10 years,5,
2022-04-27,1017134.0,5-10 years,5,
2022-05-04,1017659.0,5-10 years,5,
2022-05-11,1018099.0,5-10 years,5,
2022-05-18,1027982.0,5-10 years,5,
2022-05-25,1028423.0,5-10 years,5,
2022-06-01,1026609.0,5-10 years,5,
2022-06-08,1026805.0,5-10 years,5,
2022-06-15,1028941.0,5-10 years,5,
2022-06-22,1029136.0,5-10 years,5,
2022-06-29,1019834.0,5-10 years,5,
2022-07-06,1023242.0,5-10 years,5,
2022-07-13,1023618.0,5-10 years,5,
2022-07-20,1019129.0,5-10 years,5,
2022-07-27,1019483.0,5-10 years,5,
2022-08-03,1017734.0,5-10 years,5,
2022-08-10,1018180.0,5-10 years,5,
2022-08-17,986738.0,5-10 years,5,
2022-08-24,1009321.0,5-10 years,5,
2022-08-31,1000936.0,5-10 years,5,
2022-09-07,1000932.0,5-10 years,5,
2022-09-14,1000928.0,5-10 years,5,
2022-09-21,1000924.0,5-10 years,5,
2022-09-28,1000920.0,5-10 years,5,
2022-10-05,991982.0,5-10 years,5,
2022-10-12,991971.0,5-10 years,5,
2022-10-19,991959.0,5-10 years,5,
2022-10-26,991947.0,5-10 years,5,
2022-11-02,980346.0,5-10 years,5,
2022-11-09,980441.0,5-10 years,5,
2022-11-16,944689.0,5-10 years,5,
2022-11-23,957046.0,5-10 years,5,
2022-11-30,948869.0,5-10 years,5,
2022-12-07,949005.0,5-10 years,5,
2022-12-14,949140.0,5-10 years,5,
2022-12-21,949275.0,5-10 years,5,
2022-12-28,949410.0,5-10 years,5,
2023-01-04,937212.0,5-10 years,5,
2023-01-11,937178.0,5-10 years,5,
2023-01-18,919568.0,5-10 years,5,
2023-01-25,919538.0,5-10 years,5,
2023-02-01,910493.0,5-10 years,5,
2023-02-08,910393.0,5-10 years,5,
2023-02-15,900274.0,5-10 years,5,
2023-02-22,913901.0,5-10 years,5,
2023-03-01,908370.0,5-10 years,5,
2023-03-08,908564.0,5-10 years,5,
2023-03-15,908799.0,5-10 years,5,
2023-03-22,909034.0,5-10 years,5,
2023-03-29,909269.0,5-10 years,5,
2023-04-05,892571.0,5-10 years,5,
2023-04-12,892742.0,5-10 years,5,
2002-12-18,79836.0,Over 10 years,6,
2002-12-25,79838.0,Over 10 years,6,
2003-01-01,79840.0,Over 10 years,6,
2003-01-08,79840.0,Over 10 years,6,
2003-01-15,79840.0,Over 10 years,6,
2003-01-22,79840.0,Over 10 years,6,
2003-01-29,79840.0,Over 10 years,6,
2003-02-05,79837.0,Over 10 years,6,
2003-02-12,79834.0,Over 10 years,6,
2003-02-19,79831.0,Over 10 years,6,
2003-02-26,79828.0,Over 10 years,6,
2003-03-05,79831.0,Over 10 years,6,
2003-03-12,79837.0,Over 10 years,6,
2003-03-19,79842.0,Over 10 years,6,
2003-03-26,79904.0,Over 10 years,6,
2003-04-02,79911.0,Over 10 years,6,
2003-04-09,79921.0,Over 10 years,6,
2003-04-16,79932.0,Over 10 years,6,
2003-04-23,79942.0,Over 10 years,6,
2003-04-30,79952.0,Over 10 years,6,
2003-05-07,79960.0,Over 10 years,6,
2003-05-14,79968.0,Over 10 years,6,
2003-05-21,79975.0,Over 10 years,6,
2003-05-28,79983.0,Over 10 years,6,
2003-06-04,79985.0,Over 10 years,6,
2003-06-11,79982.0,Over 10 years,6,
2003-06-18,79979.0,Over 10 years,6,
2003-06-25,79976.0,Over 10 years,6,
2003-07-02,79973.0,Over 10 years,6,
2003-07-09,79971.0,Over 10 years,6,
2003-07-16,79969.0,Over 10 years,6,
2003-07-23,79967.0,Over 10 years,6,
2003-07-30,79965.0,Over 10 years,6,
2003-08-06,79966.0,Over 10 years,6,
2003-08-13,79967.0,Over 10 years,6,
2003-08-20,76928.0,Over 10 years,6,
2003-08-27,76929.0,Over 10 years,6,
2003-09-03,76931.0,Over 10 years,6,
2003-09-10,77085.0,Over 10 years,6,
2003-09-17,77086.0,Over 10 years,6,
2003-09-24,77088.0,Over 10 years,6,
2003-10-01,77090.0,Over 10 years,6,
2003-10-08,77095.0,Over 10 years,6,
2003-10-15,77100.0,Over 10 years,6,
2003-10-22,77105.0,Over 10 years,6,
2003-10-29,77110.0,Over 10 years,6,
2003-11-05,77114.0,Over 10 years,6,
2003-11-12,77119.0,Over 10 years,6,
2003-11-19,77123.0,Over 10 years,6,
2003-11-26,77128.0,Over 10 years,6,
2003-12-03,77151.0,Over 10 years,6,
2003-12-10,77150.0,Over 10 years,6,
2003-12-17,77149.0,Over 10 years,6,
2003-12-24,77147.0,Over 10 years,6,
2003-12-31,77146.0,Over 10 years,6,
2004-01-07,77142.0,Over 10 years,6,
2004-01-14,77139.0,Over 10 years,6,
2004-01-21,77135.0,Over 10 years,6,
2004-01-28,77131.0,Over 10 years,6,
2004-02-04,77129.0,Over 10 years,6,
2004-02-11,77127.0,Over 10 years,6,
2004-02-18,77126.0,Over 10 years,6,
2004-02-25,77359.0,Over 10 years,6,
2004-03-03,77361.0,Over 10 years,6,
2004-03-10,77413.0,Over 10 years,6,
2004-03-17,77419.0,Over 10 years,6,
2004-03-24,77426.0,Over 10 years,6,
2004-03-31,77432.0,Over 10 years,6,
2004-04-07,77440.0,Over 10 years,6,
2004-04-14,77447.0,Over 10 years,6,
2004-04-21,77455.0,Over 10 years,6,
2004-04-28,77462.0,Over 10 years,6,
2004-05-05,77470.0,Over 10 years,6,
2004-05-12,77479.0,Over 10 years,6,
2004-05-19,76618.0,Over 10 years,6,
2004-05-26,76627.0,Over 10 years,6,
2004-06-02,76719.0,Over 10 years,6,
2004-06-09,76723.0,Over 10 years,6,
2004-06-16,76728.0,Over 10 years,6,
2004-06-23,76732.0,Over 10 years,6,
2004-06-30,76737.0,Over 10 years,6,
2004-07-07,76745.0,Over 10 years,6,
2004-07-14,76786.0,Over 10 years,6,
2004-07-21,76794.0,Over 10 years,6,
2004-07-28,76802.0,Over 10 years,6,
2004-08-04,76808.0,Over 10 years,6,
2004-08-11,76813.0,Over 10 years,6,
2004-08-18,75911.0,Over 10 years,6,
2004-08-25,75916.0,Over 10 years,6,
2004-09-01,75919.0,Over 10 years,6,
2004-09-08,75917.0,Over 10 years,6,
2004-09-15,75915.0,Over 10 years,6,
2004-09-22,76312.0,Over 10 years,6,
2004-09-29,76315.0,Over 10 years,6,
2004-10-06,76316.0,Over 10 years,6,
2004-10-13,76316.0,Over 10 years,6,
2004-10-20,76317.0,Over 10 years,6,
2004-10-27,76718.0,Over 10 years,6,
2004-11-03,76720.0,Over 10 years,6,
2004-11-10,76822.0,Over 10 years,6,
2004-11-17,75630.0,Over 10 years,6,
2004-11-24,75633.0,Over 10 years,6,
2004-12-01,75637.0,Over 10 years,6,
2004-12-08,75644.0,Over 10 years,6,
2004-12-15,75748.0,Over 10 years,6,
2004-12-22,75755.0,Over 10 years,6,
2004-12-29,75763.0,Over 10 years,6,
2005-01-05,75766.0,Over 10 years,6,
2005-01-12,75766.0,Over 10 years,6,
2005-01-19,75767.0,Over 10 years,6,
2005-01-26,75768.0,Over 10 years,6,
2005-02-02,78806.0,Over 10 years,6,
2005-02-09,78797.0,Over 10 years,6,
2005-02-16,80000.0,Over 10 years,6,
2005-02-23,76934.0,Over 10 years,6,
2005-03-02,76929.0,Over 10 years,6,
2005-03-09,76934.0,Over 10 years,6,
2005-03-16,76938.0,Over 10 years,6,
2005-03-23,76943.0,Over 10 years,6,
2005-03-30,76947.0,Over 10 years,6,
2005-04-06,76959.0,Over 10 years,6,
2005-04-13,76971.0,Over 10 years,6,
2005-04-20,76984.0,Over 10 years,6,
2005-04-27,76996.0,Over 10 years,6,
2005-05-04,77241.0,Over 10 years,6,
2005-05-11,77258.0,Over 10 years,6,
2005-05-18,77275.0,Over 10 years,6,
2005-05-25,77291.0,Over 10 years,6,
2005-06-01,78008.0,Over 10 years,6,
2005-06-08,78023.0,Over 10 years,6,
2005-06-15,78038.0,Over 10 years,6,
2005-06-22,78140.0,Over 10 years,6,
2005-06-29,78155.0,Over 10 years,6,
2005-07-06,78156.0,Over 10 years,6,
2005-07-13,78153.0,Over 10 years,6,
2005-07-20,78151.0,Over 10 years,6,
2005-07-27,78149.0,Over 10 years,6,
2005-08-03,78148.0,Over 10 years,6,
2005-08-10,78149.0,Over 10 years,6,
2005-08-17,76983.0,Over 10 years,6,
2005-08-24,76984.0,Over 10 years,6,
2005-08-31,76985.0,Over 10 years,6,
2005-09-07,76996.0,Over 10 years,6,
2005-09-14,77104.0,Over 10 years,6,
2005-09-21,77115.0,Over 10 years,6,
2005-09-28,77125.0,Over 10 years,6,
2005-10-05,77136.0,Over 10 years,6,
2005-10-12,77148.0,Over 10 years,6,
2005-10-19,77159.0,Over 10 years,6,
2005-10-26,77170.0,Over 10 years,6,
2005-11-02,78089.0,Over 10 years,6,
2005-11-09,78117.0,Over 10 years,6,
2005-11-16,80365.0,Over 10 years,6,
2005-11-23,77170.0,Over 10 years,6,
2005-11-30,77194.0,Over 10 years,6,
2005-12-07,77199.0,Over 10 years,6,
2005-12-14,77204.0,Over 10 years,6,
2005-12-21,77208.0,Over 10 years,6,
2005-12-28,77213.0,Over 10 years,6,
2006-01-04,77204.0,Over 10 years,6,
2006-01-11,77283.0,Over 10 years,6,
2006-01-18,77264.0,Over 10 years,6,
2006-01-25,77371.0,Over 10 years,6,
2006-02-01,79111.0,Over 10 years,6,
2006-02-08,79099.0,Over 10 years,6,
2006-02-15,80769.0,Over 10 years,6,
2006-02-22,78879.0,Over 10 years,6,
2006-03-01,79796.0,Over 10 years,6,
2006-03-08,79816.0,Over 10 years,6,
2006-03-15,79942.0,Over 10 years,6,
2006-03-22,79962.0,Over 10 years,6,
2006-03-29,79982.0,Over 10 years,6,
2006-04-05,79992.0,Over 10 years,6,
2006-04-12,79998.0,Over 10 years,6,
2006-04-19,80003.0,Over 10 years,6,
2006-04-26,80009.0,Over 10 years,6,
2006-05-03,80018.0,Over 10 years,6,
2006-05-10,80033.0,Over 10 years,6,
2006-05-17,82342.0,Over 10 years,6,
2006-05-24,78265.0,Over 10 years,6,
2006-05-31,78280.0,Over 10 years,6,
2006-06-07,78304.0,Over 10 years,6,
2006-06-14,78328.0,Over 10 years,6,
2006-06-21,78352.0,Over 10 years,6,
2006-06-28,78375.0,Over 10 years,6,
2006-07-05,78392.0,Over 10 years,6,
2006-07-12,78406.0,Over 10 years,6,
2006-07-19,78419.0,Over 10 years,6,
2006-07-26,78433.0,Over 10 years,6,
2006-08-02,79704.0,Over 10 years,6,
2006-08-09,79710.0,Over 10 years,6,
2006-08-16,82830.0,Over 10 years,6,
2006-08-23,81279.0,Over 10 years,6,
2006-08-30,81285.0,Over 10 years,6,
2006-09-06,81294.0,Over 10 years,6,
2006-09-13,81531.0,Over 10 years,6,
2006-09-20,81540.0,Over 10 years,6,
2006-09-27,81550.0,Over 10 years,6,
2006-10-04,81557.0,Over 10 years,6,
2006-10-11,81563.0,Over 10 years,6,
2006-10-18,81569.0,Over 10 years,6,
2006-10-25,81575.0,Over 10 years,6,
2006-11-01,81578.0,Over 10 years,6,
2006-11-08,81575.0,Over 10 years,6,
2006-11-15,83853.0,Over 10 years,6,
2006-11-22,78726.0,Over 10 years,6,
2006-11-29,79482.0,Over 10 years,6,
2006-12-06,79790.0,Over 10 years,6,
2006-12-13,79773.0,Over 10 years,6,
2006-12-20,80505.0,Over 10 years,6,
2006-12-27,80489.0,Over 10 years,6,
2007-01-03,80477.0,Over 10 years,6,
2007-01-10,80473.0,Over 10 years,6,
2007-01-17,82717.0,Over 10 years,6,
2007-01-24,80464.0,Over 10 years,6,
2007-01-31,81647.0,Over 10 years,6,
2007-02-07,81652.0,Over 10 years,6,
2007-02-14,81657.0,Over 10 years,6,
2007-02-21,82489.0,Over 10 years,6,
2007-02-28,82494.0,Over 10 years,6,
2007-03-07,82504.0,Over 10 years,6,
2007-03-14,82514.0,Over 10 years,6,
2007-03-21,82524.0,Over 10 years,6,
2007-03-28,82534.0,Over 10 years,6,
2007-04-04,82549.0,Over 10 years,6,
2007-04-11,83207.0,Over 10 years,6,
2007-04-18,83225.0,Over 10 years,6,
2007-04-25,83244.0,Over 10 years,6,
2007-05-02,83265.0,Over 10 years,6,
2007-05-09,83296.0,Over 10 years,6,
2007-05-16,89676.0,Over 10 years,6,
2007-05-23,82190.0,Over 10 years,6,
2007-05-30,82220.0,Over 10 years,6,
2007-06-06,82244.0,Over 10 years,6,
2007-06-13,82267.0,Over 10 years,6,
2007-06-20,82289.0,Over 10 years,6,
2007-06-27,82312.0,Over 10 years,6,
2007-07-04,82333.0,Over 10 years,6,
2007-07-11,82354.0,Over 10 years,6,
2007-07-18,82374.0,Over 10 years,6,
2007-07-25,82395.0,Over 10 years,6,
2007-08-01,83748.0,Over 10 years,6,
2007-08-08,83755.0,Over 10 years,6,
2007-08-15,95608.0,Over 10 years,6,
2007-08-22,86192.0,Over 10 years,6,
2007-08-29,86200.0,Over 10 years,6,
2007-09-05,86201.0,Over 10 years,6,
2007-09-12,86200.0,Over 10 years,6,
2007-09-19,86199.0,Over 10 years,6,
2007-09-26,86198.0,Over 10 years,6,
2007-10-03,86195.0,Over 10 years,6,
2007-10-10,86188.0,Over 10 years,6,
2007-10-17,86181.0,Over 10 years,6,
2007-10-24,86174.0,Over 10 years,6,
2007-10-31,86167.0,Over 10 years,6,
2007-11-07,86178.0,Over 10 years,6,
2007-11-14,86188.0,Over 10 years,6,
2007-11-21,88767.0,Over 10 years,6,
2007-11-28,88776.0,Over 10 years,6,
2007-12-05,88785.0,Over 10 years,6,
2007-12-12,88793.0,Over 10 years,6,
2007-12-19,88801.0,Over 10 years,6,
2007-12-26,88809.0,Over 10 years,6,
2008-01-02,88821.0,Over 10 years,6,
2008-01-09,88843.0,Over 10 years,6,
2008-01-16,91278.0,Over 10 years,6,
2008-01-23,88887.0,Over 10 years,6,
2008-01-30,88909.0,Over 10 years,6,
2008-02-06,89887.0,Over 10 years,6,
2008-02-13,89884.0,Over 10 years,6,
2008-02-20,94177.0,Over 10 years,6,
2008-02-27,94174.0,Over 10 years,6,
2008-03-05,94187.0,Over 10 years,6,
2008-03-12,94207.0,Over 10 years,6,
2008-03-19,94226.0,Over 10 years,6,
2008-03-26,94246.0,Over 10 years,6,
2008-04-02,94263.0,Over 10 years,6,
2008-04-09,94275.0,Over 10 years,6,
2008-04-16,94287.0,Over 10 years,6,
2008-04-23,94299.0,Over 10 years,6,
2008-04-30,94311.0,Over 10 years,6,
2008-05-07,94346.0,Over 10 years,6,
2008-05-14,94380.0,Over 10 years,6,
2008-05-21,96396.0,Over 10 years,6,
2008-05-28,96430.0,Over 10 years,6,
2008-06-04,96459.0,Over 10 years,6,
2008-06-11,96485.0,Over 10 years,6,
2008-06-18,96510.0,Over 10 years,6,
2008-06-25,96535.0,Over 10 years,6,
2008-07-02,96563.0,Over 10 years,6,
2008-07-09,96597.0,Over 10 years,6,
2008-07-16,96631.0,Over 10 years,6,
2008-07-23,96665.0,Over 10 years,6,
2008-07-30,96699.0,Over 10 years,6,
2008-08-06,97424.0,Over 10 years,6,
2008-08-13,97467.0,Over 10 years,6,
2008-08-20,101237.0,Over 10 years,6,
2008-08-27,101280.0,Over 10 years,6,
2008-09-03,101314.0,Over 10 years,6,
2008-09-10,101337.0,Over 10 years,6,
2008-09-17,101361.0,Over 10 years,6,
2008-09-24,101384.0,Over 10 years,6,
2008-10-01,101401.0,Over 10 years,6,
2008-10-08,101384.0,Over 10 years,6,
2008-10-15,101367.0,Over 10 years,6,
2008-10-22,101350.0,Over 10 years,6,
2008-10-29,101333.0,Over 10 years,6,
2008-11-05,101323.0,Over 10 years,6,
2008-11-12,101317.0,Over 10 years,6,
2008-11-19,102035.0,Over 10 years,6,
2008-11-26,102028.0,Over 10 years,6,
2008-12-03,102007.0,Over 10 years,6,
2008-12-10,101964.0,Over 10 years,6,
2008-12-17,101921.0,Over 10 years,6,
2008-12-24,101871.0,Over 10 years,6,
2008-12-31,101834.0,Over 10 years,6,
2009-01-07,101753.0,Over 10 years,6,
2009-01-14,101672.0,Over 10 years,6,
2009-01-21,101591.0,Over 10 years,6,
2009-01-28,101510.0,Over 10 years,6,
2009-02-04,101448.0,Over 10 years,6,
2009-02-11,101401.0,Over 10 years,6,
2009-02-18,99489.0,Over 10 years,6,
2009-02-25,99442.0,Over 10 years,6,
2009-03-04,99432.0,Over 10 years,6,
2009-03-11,99449.0,Over 10 years,6,
2009-03-18,99663.0,Over 10 years,6,
2009-03-25,99681.0,Over 10 years,6,
2009-04-01,102198.0,Over 10 years,6,
2009-04-08,104749.0,Over 10 years,6,
2009-04-15,104771.0,Over 10 years,6,
2009-04-22,105916.0,Over 10 years,6,
2009-04-29,105939.0,Over 10 years,6,
2009-05-06,108976.0,Over 10 years,6,
2009-05-13,112497.0,Over 10 years,6,
2009-05-20,118164.0,Over 10 years,6,
2009-05-27,118302.0,Over 10 years,6,
2009-06-03,118313.0,Over 10 years,6,
2009-06-10,118325.0,Over 10 years,6,
2009-06-17,121952.0,Over 10 years,6,
2009-06-24,121964.0,Over 10 years,6,
2009-07-01,125225.0,Over 10 years,6,
2009-07-08,128236.0,Over 10 years,6,
2009-07-15,128570.0,Over 10 years,6,
2009-07-22,128504.0,Over 10 years,6,
2009-07-29,131517.0,Over 10 years,6,
2009-08-05,134697.0,Over 10 years,6,
2009-08-12,137439.0,Over 10 years,6,
2009-08-19,133166.0,Over 10 years,6,
2009-08-26,135804.0,Over 10 years,6,
2009-09-02,138128.0,Over 10 years,6,
2009-09-09,138121.0,Over 10 years,6,
2009-09-16,140188.0,Over 10 years,6,
2009-09-23,140180.0,Over 10 years,6,
2009-09-30,140173.0,Over 10 years,6,
2009-10-07,140183.0,Over 10 years,6,
2009-10-14,141493.0,Over 10 years,6,
2009-10-21,141597.0,Over 10 years,6,
2009-10-28,142657.0,Over 10 years,6,
2009-11-04,142663.0,Over 10 years,6,
2009-11-11,142666.0,Over 10 years,6,
2009-11-18,144658.0,Over 10 years,6,
2009-11-25,144662.0,Over 10 years,6,
2009-12-02,144665.0,Over 10 years,6,
2009-12-09,144669.0,Over 10 years,6,
2009-12-16,144743.0,Over 10 years,6,
2009-12-23,144748.0,Over 10 years,6,
2009-12-30,144752.0,Over 10 years,6,
2010-01-06,144756.0,Over 10 years,6,
2010-01-13,144759.0,Over 10 years,6,
2010-01-20,145267.0,Over 10 years,6,
2010-01-27,145270.0,Over 10 years,6,
2010-02-03,145268.0,Over 10 years,6,
2010-02-10,145259.0,Over 10 years,6,
2010-02-17,143733.0,Over 10 years,6,
2010-02-24,143724.0,Over 10 years,6,
2010-03-03,143726.0,Over 10 years,6,
2010-03-10,143741.0,Over 10 years,6,
2010-03-17,143911.0,Over 10 years,6,
2010-03-24,143926.0,Over 10 years,6,
2010-03-31,143942.0,Over 10 years,6,
2010-04-07,143943.0,Over 10 years,6,
2010-04-14,143944.0,Over 10 years,6,
2010-04-21,144897.0,Over 10 years,6,
2010-04-28,144898.0,Over 10 years,6,
2010-05-05,144912.0,Over 10 years,6,
2010-05-12,144931.0,Over 10 years,6,
2010-05-19,143691.0,Over 10 years,6,
2010-05-26,143710.0,Over 10 years,6,
2010-06-02,143726.0,Over 10 years,6,
2010-06-09,143734.0,Over 10 years,6,
2010-06-16,143817.0,Over 10 years,6,
2010-06-23,143826.0,Over 10 years,6,
2010-06-30,143834.0,Over 10 years,6,
2010-07-07,143837.0,Over 10 years,6,
2010-07-14,143841.0,Over 10 years,6,
2010-07-21,143848.0,Over 10 years,6,
2010-07-28,143852.0,Over 10 years,6,
2010-08-04,143851.0,Over 10 years,6,
2010-08-11,143846.0,Over 10 years,6,
2010-08-18,138830.0,Over 10 years,6,
2010-08-25,138825.0,Over 10 years,6,
2010-09-01,140458.0,Over 10 years,6,
2010-09-08,140459.0,Over 10 years,6,
2010-09-15,140601.0,Over 10 years,6,
2010-09-22,140602.0,Over 10 years,6,
2010-09-29,140901.0,Over 10 years,6,
2010-10-06,143106.0,Over 10 years,6,
2010-10-13,143113.0,Over 10 years,6,
2010-10-20,143234.0,Over 10 years,6,
2010-10-27,146003.0,Over 10 years,6,
2010-11-03,146008.0,Over 10 years,6,
2010-11-10,146011.0,Over 10 years,6,
2010-11-17,147086.0,Over 10 years,6,
2010-11-24,149195.0,Over 10 years,6,
2010-12-01,151368.0,Over 10 years,6,
2010-12-08,153418.0,Over 10 years,6,
2010-12-15,154086.0,Over 10 years,6,
2010-12-22,156994.0,Over 10 years,6,
2010-12-29,159070.0,Over 10 years,6,
2011-01-05,159970.0,Over 10 years,6,
2011-01-12,161472.0,Over 10 years,6,
2011-01-19,162362.0,Over 10 years,6,
2011-01-26,164564.0,Over 10 years,6,
2011-02-02,165294.0,Over 10 years,6,
2011-02-09,169700.0,Over 10 years,6,
2011-02-16,171540.0,Over 10 years,6,
2011-02-23,170899.0,Over 10 years,6,
2011-03-02,175267.0,Over 10 years,6,
2011-03-09,175546.0,Over 10 years,6,
2011-03-16,175576.0,Over 10 years,6,
2011-03-23,178323.0,Over 10 years,6,
2011-03-30,179124.0,Over 10 years,6,
2011-04-06,181257.0,Over 10 years,6,
2011-04-13,183260.0,Over 10 years,6,
2011-04-20,185933.0,Over 10 years,6,
2011-04-27,189625.0,Over 10 years,6,
2011-05-04,189678.0,Over 10 years,6,
2011-05-11,192512.0,Over 10 years,6,
2011-05-18,188577.0,Over 10 years,6,
2011-05-25,192379.0,Over 10 years,6,
2011-06-01,194367.0,Over 10 years,6,
2011-06-08,195314.0,Over 10 years,6,
